ID,Symbol,baseMean,log2FoldChange,padj,type
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Apol11b,0.31,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Igsf5,0.31,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm6150,0.231,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Spink14,0.231,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700019B21Rik,0.206,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700034I23Rik,0.218,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700042B14Rik,0.201,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4930524N10Rik,0.196,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4930563M20Rik,0.188,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4932411G14Rik,0.135,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Acr,0.175,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Anks4b,0.218,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Aqp8,0.198,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Crybb2,0.182,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Eif2s3y,0.136,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fabp6,0.135,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm12159,0.179,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm7538,0.187,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gpr37,0.136,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Grm8,0.202,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Igfbp1,0.224,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mup15,0.162,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mup7,0.162,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Myh7,0.135,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rad21l,0.135,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Scarna8,0.196,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sowaha,0.218,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Spt1,0.136,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Vmn2r88,0.227,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700018L24Rik,0.159,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700019O17Rik,0.142,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2210409E12Rik,0.228,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4930428O21Rik,0.209,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4930448I06Rik,0.116,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4930500L23Rik,0.132,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4930548G14Rik,0.142,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4930593C16Rik,0.206,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4933416M07Rik,0.191,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,5830418P13Rik,0.206,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,5930412G12Rik,0.222,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,AI747448,0.199,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Bex1,0.118,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,C87414,0.153,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Clec12a,0.213,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Csnka2ip,0.197,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cyp26c1,0.116,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dmrt3,0.137,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fam115e,0.147,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fam167b,0.149,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Foxe1,0.159,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gapt,0.207,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm12695,0.124,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm4937,0.208,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm5934,0.206,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm614,0.149,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm6367,0.226,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gzmf,0.124,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,H2-DMb2,0.179,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hsd3b2,0.249,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ins2,0.14,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Klhl4,0.159,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kprp,0.118,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mir146b,0.185,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mir212,0.153,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mir877,0.116,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mir99b,0.153,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mup6,0.132,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nlrp4c,0.118,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nlrp9b,0.153,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Olfr317,0.229,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Olfr690,0.147,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pgr15l,0.147,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prss41,0.209,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rbmxl2,0.209,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rpe65,0.209,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Samt3,0.14,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sel1l2,0.209,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Siglec15,0.137,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc7a13,0.197,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Snord38a,0.142,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Speer5-ps1,0.207,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Srpk3,0.141,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Svs2,0.147,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ubash3a,0.179,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Aadacl2,0.174,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Bhmt,0.185,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Otx2os1,0.185,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Skint6,0.174,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Corin,1.828,-0.06,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Epha4,60.748,0.049,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Adck5,738.323,0.014,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nup62-il4i1,45.531,0.047,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pcdh12,3.568,-0.073,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cadps,2.153,-0.069,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sez6l2,19.675,0.069,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Igsf1,2.299,-0.065,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fam187b,1.953,-0.065,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cyp4f15,0.607,0.045,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cwf19l1,896.364,-0.014,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hint3,792.944,-0.016,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4930590J08Rik,7.674,0.076,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,B630019K06Rik,271.17,-0.023,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Xlr,22.704,0.061,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cbwd1,1197.883,0.012,0.872,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mir221,1.105,-0.054,0.873,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Adamts16,214.064,-0.059,0.873,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2810008M24Rik,4899.062,0.009,0.873,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,A430088P11Rik,1.162,-0.06,0.873,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gucy2g,3.335,-0.073,0.873,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Itgax,0.58,0.044,0.873,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Grip2,2.126,-0.067,0.873,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ppp2r5e,5903.64,-0.008,0.874,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fundc2,4749.534,0.008,0.874,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,BC147527,4.547,0.072,0.874,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,AY074887,4.868,-0.075,0.874,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Arhgap36,2.73,0.066,0.874,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Barx2,55.262,-0.049,0.874,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fcho1,12.999,0.075,0.874,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gpr114,8.582,-0.076,0.874,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm7008,3.464,0.071,0.874,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2700089I24Rik,19.707,0.062,0.874,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dsel,4793.228,-0.011,0.875,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rrp36,1949.472,0.01,0.875,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mum1l1,349.905,-0.021,0.875,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Scn9a,0.722,-0.048,0.875,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,9930005F22Rik,2.232,0.064,0.875,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Wfdc16,1.38,-0.055,0.875,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hnf1a,0.59,0.035,0.875,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rnu73b,2.184,0.066,0.875,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tcea3,1877.523,-0.011,0.875,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tnrc18,14881.449,-0.009,0.875,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Plag1,1115.26,-0.014,0.876,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fcer1g,2.679,0.062,0.876,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nefl,1.374,-0.05,0.876,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prok1,0.504,0.037,0.876,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,3110009E18Rik,74.5,0.041,0.877,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kcns3,77.21,-0.046,0.877,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Calb2,14.704,-0.072,0.877,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prdm6,2.446,-0.064,0.877,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cpne7,1.905,0.057,0.877,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700025N23Rik,32.727,0.055,0.877,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slfnl1,2.87,0.063,0.877,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cntn6,1.145,0.049,0.877,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ccdc38,2.027,0.064,0.878,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,AA536875,3.195,0.073,0.878,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hey1,49.714,-0.055,0.878,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,C130079G13Rik,1.037,0.053,0.878,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nat3,1.501,0.057,0.878,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slco1a4,584.758,-0.024,0.878,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm9159,56.527,0.042,0.878,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp385c,50.971,-0.044,0.878,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Uevld,3488.152,-0.006,0.879,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tmem35,193.105,-0.031,0.879,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Myl3,9.545,0.073,0.879,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mapk8ip2,7.133,-0.073,0.879,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Homer3,5747.78,-0.007,0.879,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700021F05Rik,1015.179,0.012,0.879,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Calb1,0.799,-0.042,0.88,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Smpd2,1172.776,0.01,0.88,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Popdc3,77.083,-0.042,0.88,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Scgb1a1,2.041,-0.057,0.88,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Adam3,2.022,-0.056,0.88,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,C430002E04Rik,5.896,-0.072,0.88,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm5887,14.409,-0.069,0.88,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Amelx,1.065,-0.045,0.88,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hcn4,0.494,0.035,0.88,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nr2f6,2059.051,0.012,0.88,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,G630055G22Rik,7.216,-0.071,0.88,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm4489,1.825,0.062,0.88,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lmo1,236.671,0.025,0.881,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Snord33,3.084,-0.068,0.881,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hspbap1,519.323,0.016,0.881,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,5430403N17,0.859,0.04,0.881,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prrt3,6.079,0.072,0.881,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rnf2,3924.545,0.008,0.881,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gpr77,44.424,0.052,0.881,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dnahc11,3.523,-0.063,0.881,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700017G19Rik,0.67,-0.034,0.881,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lhx3,0.405,0.028,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Npl,90.119,0.047,0.882,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,BC004004,6643.023,-0.006,0.882,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mir5103,0.752,0.041,0.882,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zcchc16,0.332,-0.029,NA,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm10790,0.999,-0.05,0.882,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pou3f4,6.989,-0.071,0.883,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Acmsd,10.703,-0.068,0.883,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tapbp,28587.312,-0.006,0.883,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cd3d,8.041,-0.067,0.883,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lyz2,111.124,-0.036,0.883,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nfatc1,4047.539,-0.007,0.883,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kcnj10,3.589,-0.07,0.883,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ftcd,0.597,0.043,0.883,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ergic3,17827.329,-0.005,0.883,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hs6st3,0.662,0.031,0.883,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fbxo6,2793.29,-0.009,0.883,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1600010M07Rik,1.298,-0.057,0.883,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc47a1,1.07,0.049,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zbtb9,906.287,0.012,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ugt3a1,1.102,-0.043,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Daf2,2.271,0.067,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rab28,4804.916,-0.006,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hspb9,0.651,0.034,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sap130,3973.024,0.007,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Trub1,771.154,-0.011,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Npy5r,1.65,-0.057,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cfi,14.428,-0.068,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ttc39b,10306.901,0.008,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ptdss2,3111.858,0.008,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kdm5a,7684.405,-0.007,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ano4,1.384,-0.053,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Snora70,7.878,-0.068,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pcsk9,17.954,-0.068,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cdh4,2.635,-0.063,0.884,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ccdc120,269.803,0.022,0.885,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ccdc110,1.065,-0.051,0.885,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Asb15,2.01,-0.059,0.885,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4932414N04Rik,2.789,-0.066,0.885,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Csl,2.517,-0.06,0.885,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ptgs2,5807.461,-0.029,0.885,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cox8c,0.614,-0.032,0.885,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4933416E03Rik,26.999,-0.057,0.885,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zc3h13,3770.661,0.008,0.885,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Opn5,1.01,0.044,0.885,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tspan12,1378.263,0.013,0.885,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rex2,4.058,0.067,0.886,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Inpp5a,4154.657,0.009,0.886,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Spata4,3.509,-0.066,0.886,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Wbp2,11868.575,-0.008,0.886,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mobp,1.068,-0.054,0.886,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Naa16,675.617,0.018,0.886,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sgpp2,27.091,-0.056,0.886,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nup62cl,14.252,-0.068,0.886,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mmp24,8.858,0.068,0.886,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zcchc11,3327.156,0.008,0.886,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Smagp,32.823,-0.052,0.886,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ttpa,191.728,0.026,0.886,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,E230008N13Rik,5.456,-0.068,0.886,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2610002D18Rik,38.37,0.053,0.887,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gpr82,2.203,0.06,0.887,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Orm2,113.528,-0.03,0.887,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cnga4,5.694,0.068,0.887,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4922505G16Rik,2.597,-0.065,0.887,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Brpf3,3096.698,-0.008,0.887,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cacng2,0.583,0.037,0.887,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Was,5.383,-0.066,0.888,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ctnna3,6.099,-0.066,0.888,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fabp3,27.043,0.056,0.888,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Atxn7l2,301.377,-0.022,0.888,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm9895,15.177,-0.062,0.889,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Olfr1344,1.52,-0.052,0.889,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kcng4,0.589,-0.034,0.889,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pcdh11x,1.17,0.046,0.889,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pigz,1.752,0.059,0.889,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mgat5b,1.568,0.051,0.889,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4933402D24Rik,1.005,-0.044,0.889,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ypel2,1425.962,-0.009,0.889,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rab38,71.969,-0.036,0.889,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,B230208H17Rik,6764.715,-0.006,0.889,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tbx5,3.651,-0.066,0.889,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fam151a,0.806,-0.036,0.889,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp648,4.124,-0.059,0.89,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700065D16Rik,3.068,-0.061,0.89,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tal2,9.962,-0.066,0.89,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Grlf1,17989.019,0.006,0.89,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Stat4,3.505,-0.064,0.891,RNA
